iter	Logloss
446	0.2732360592
447	0.2731807338
448	0.2730878303
449	0.2729824435
450	0.2729807936
451	0.272905189
452	0.2727955624
453	0.2727369629
454	0.2726632992
455	0.2726011287
456	0.2725702774
457	0.2724905151
458	0.2723853557
459	0.2722056098
460	0.272133892
461	0.2720784752
462	0.2720382467
463	0.2718978387
464	0.2718674637
465	0.2718364234
466	0.2717516233
467	0.2717086119
468	0.2716175435
469	0.2714583024
470	0.2714188379
471	0.2713252334
472	0.271188315
473	0.2711454914
474	0.2710572032
475	0.2709425404
476	0.2708719052
477	0.2707505912
478	0.2706860972
479	0.2706259143
480	0.2705724233
481	0.27053931
482	0.2704879672
483	0.2704323878
484	0.2703596308
485	0.270333314
486	0.2702941523
487	0.2702481072
488	0.2700464792
489	0.2699014541
490	0.2698355503
491	0.269775383
492	0.269709174
493	0.2696303756
494	0.2695257912
495	0.2694369073
496	0.2693416553
497	0.2692272989
498	0.2691580682
499	0.2690611045
